COMPLETE_TEXT,COUNT,RARITY,TOKEN_ID
the first erotic nft on ethereum to be featured in chickadee magazine,1,0.02%,[1000]
the first erotic long form generative music nft redeemable for adrenochrome,1,0.02%,[231]
the first viral rock pfp nft on namecoin with pixel data stored in morse code in contract storage,1,0.02%,[2]
the first edible user-curated generative volumetric music nft with audio data stored in wav format on a 5.25 inch floppy,1,0.02%,[100]
the first pixel art nft on cardano to be sold at mcdonald's,1,0.02%,[66666]
the first 1/1 user-curated generative music nft denounced as 'low effort' by pranksy,1,0.02%,[999995]
the first generative art nft deemed culturally significant by a dao vote,1,0.02%,[3814]
the first play-to-earn short form generative spirograph art nft on namecoin with metadata stored on arweave,1,0.02%,[12345]
the first ab-derivative fruit themed 10k avatar nft on ethereum with pixel data stored in wav format on ipfs,1,0.02%,[5452]
the first long form generative 3d art nft to be featured in playboy magazine,1,0.02%,[627]
the first cherrypicked generative literature nft burnable for doge,1,0.02%,[225]
the first erotic pixel art nft to run a four minute mile,1,0.02%,[3]
the first viral pixel art nft on polygon made entirely with 100% brainfuck,1,0.02%,[243]
the first photography nft to cause a gas war,1,0.02%,[626]
the first dick pic nft that you 'should not sleep on' as declared by the sec,1,0.02%,[108887]
the first photography nft to be sold at a fleamarket for a pittance,1,0.02%,[2508]
the first user-curated generative text nft on eos inspired by socialism,1,0.02%,[22]
the first pixel art nft deemed to be moma material by a washed up celebrity,1,0.02%,[625]
the first 10k avatar nft on eos to be airdropped to ab holders,1,0.02%,[9]
the first successful 10k avatar nft to have their floor swept by the sec,1,0.02%,[558]
the first future-oriented pixel art nft to be featured on a billboard,1,0.02%,[1948]
the first user-curated generative nuclear music nft to be airdropped to punk holders,1,0.02%,[799]
the first photography nft to be featured in the onion,1,0.02%,[1111]
the first user-curated generative nuclear dick pic nft flipped by the crypto nouveau-riche,1,0.02%,[23984]
the first punk-derivative pirate themed 10k avatar nft on tezos redeemable for fastcash,1,0.02%,[410]
the first low effort photography nft that puts a curse on the owner on transfer,1,0.02%,[446]
the first cherrypicked generative smell-o-vision nft on bsc to be sold at a police auction,1,0.02%,[4322]
the first nft to land on the moon,1,0.02%,[7910]
the first punk-derivative pirate themed pfp nft to travel at mach 1,1,0.02%,[746389]
the first ahistorical conceptual art nft on namecoin with pixel data stored in betamax format in calldata,1,0.02%,[3333]
the first erotic rare pepe-derivative fruit themed pfp nft deemed to be a schelling point by the vatican,1,0.02%,[1963]
the first ponzi user-curated generative cellular automata architecture nft redeemable for b20,1,0.02%,[4673]
the first 1/1 gan nft on polkadot burnable for xxmon,1,0.02%,[145]
the first serious windows 95 screensaver nft on polkadot heralded as a historical artifact by artchick,1,0.02%,[4]
the first pixel art nft to be sold at a fleamarket,1,0.02%,[666633]
the first collectible user-curated generative recursive text nft with audio data stored in morse code on a sidechain,1,0.02%,[13535]
the first user-curated generative flow field text nft on polygon that you 'should not sleep on' as declared by an art critic,1,0.02%,[99999]
the first erotic long form generative audio nft on eos inspired by techno utopianism,1,0.02%,[20777]
the first conceptual art nft on solana fetished by artchick,1,0.02%,[953]
the first serious cherrypicked generative flow field literature nft on tezos to be sold on a linearly increasing price ramp,1,0.02%,[346]
the first short form generative poetry nft on polkadot to complete a transatlantic flight,1,0.02%,[222]
the first ab-derivative rock pfp nft to be featured on the shopping network,1,0.02%,[1253]
the first user-curated generative poetry nft on polkadot cornered by a vc fund,1,0.02%,[1956]
the first techno utopian user-curated generative music nft made entirely with 100% fortran,1,0.02%,[3819]
the first edible fruit themed 10k avatar nft with a dramatic title,1,0.02%,[315]
the first long form generative spirograph text nft on bsc to be sold at sotheby's for a record price,1,0.02%,[1955]
the first gan nft on tezos to become self aware,1,0.02%,[19270]
the first 1/1 female ai chatbot nft to be sold on a linearly decreasing price ramp,1,0.02%,[69002]
the first vegan long form generative spirograph text nft to render the network unusable,1,0.02%,[69005]
the first vegan cherrypicked generative smell-o-vision nft deemed historic by an art critic,1,0.02%,[30029]
the first edible long form generative poetry nft with metadata stored in contract storage,1,0.02%,[1962]
the first collaborative user-curated generative dick pic nft redeemable for a physical copy,1,0.02%,[580703]
the first long form generative text nft on polkadot with audio data stored in betamax format on punchcards,1,0.02%,[242424]
the first retro conceptual art nft on polkadot monopolized by artchick,1,0.02%,[1961]
the first viral user-curated generative text nft,1,0.02%,[998877]
the first windows 95 screensaver nft on ethereum that can be staked for rai stones,1,0.02%,[509423]
the first erotic punk-derivative vegetable 10k avatar nft to pass the turing test,1,0.02%,[69000]
the first future-oriented long form generative mathematical audio nft on bsc that can be staked for xxmon,1,0.02%,[4329]
the first ahistorical audio nft on polkadot burnable for parmigiano-reggiano,1,0.02%,[655793]
the first windows 95 screensaver nft swing traded by the sec,1,0.02%,[58957]
the first long form generative cellular automata dick pic nft to be sold at mcdonald's for a record price,1,0.02%,[94436]
the first conceptual art nft to be featured on a cereal box,1,0.02%,[666]
the first conceptual art nft on polkadot deemed to be a schelling point by the new york times,1,0.02%,[12]
the first stylegan nft to be sold on a true bonding curve,1,0.02%,[420690]
the first cash grab ab-derivative animal themed 10k avatar nft on ethereum inspired by abstract expresionism,1,0.02%,[3988]
the first dick pic nft on cardano that you 'should not sleep on' as declared by the vatican,1,0.02%,[1952]
the first serious generative art nft with metadata stored in betamax format on punchcards,1,0.02%,[123456]
the first inflationary windows 95 screensaver nft on bsc to cause a gas war,1,0.02%,[5]
the first techno utopian cherrypicked generative text nft on eos,1,0.02%,[69003]
the first long form generative cellular automata literature nft on cardano with metadata stored in morse code on punchcards,1,0.02%,[700160]
the first short form generative volumetric music nft on polygon,1,0.02%,[1951]
the first collectible user-curated generative cellular automata text nft declared to be a 'good bet' by a dao vote,1,0.02%,[7]
the first 10k avatar nft on cardano burnable for mobile phone minutes,1,0.02%,[32457]
the first edible long form generative art nft that time locks on transfer,1,0.02%,[1949]
the first furniture themed 10k avatar nft denounced as 'low effort' by the crypto nouveau-riche,1,0.02%,[13]
the first ponzi female ai chatbot nft made entirely with 100% wagyu beef,1,0.02%,[486535]
the first retro cherrypicked generative dick pic nft to run a four minute mile,1,0.02%,[696969]
the first user-curated generative art nft to be sold at a fleamarket,1,0.02%,[47012]
the first user-curated generative text nft on ethereum redeemable for agld,1,0.02%,[29769]
the first vegan photography nft on namecoin inspired by techno utopianism,1,0.02%,[1959]
the first play-to-earn dick pic nft on solana with rgb values stored in betamax format in the glove compartment,1,0.02%,[1958]
the first dick pic nft with audio data stored in contract storage,1,0.02%,[207274]
the first collaborative cherrypicked generative cellular automata music nft on bsc to be airdropped to punk holders,1,0.02%,[891967]
the first erotic conceptual art nft on polygon pumped by a right wing news anchor,1,0.02%,[88]
the first nft,1,0.02%,[3369]
the first dick pic nft burnable for rai stones,1,0.02%,[1954]
the first long form generative text nft on polkadot to be featured in the onion,1,0.02%,[1953]
the first photography nft with rgb values stored in the glove compartment,1,0.02%,[1950]
the first conceptual art nft that shrinks over time,1,0.02%,[748337]
the first play-to-earn dick pic nft to pass the turing test,1,0.02%,[69004]
the first erotic rock pfp nft with pixel data stored in morse code in a rolodex,1,0.02%,[143224]
the first serious stylegan nft inspired by impressionism,1,0.02%,[69001]
the first serious nft to be sold on a linearly increasing price ramp,1,0.02%,[88888]
the first vegan pixel art nft on eos to be featured on a cereal box,1,0.02%,[8888]
the first ab-derivative animal themed 10k avatar nft on polygon with pixel data stored in betamax format on ipfs,1,0.02%,[777777]
the first low effort dick pic nft on ethereum inspired by capitalism,1,0.02%,[94219]
the first cherrypicked generative recursive audio nft redeemable for rai stones,1,0.02%,[1337]
the first conceptual art nft,1,0.02%,[14]
the first ponzi long form generative literature nft fuded by rhea myers,1,0.02%,[2507]
the first collaborative long form generative fractal audio nft on bsc declared to be a 'good bet' by an academic institution,1,0.02%,[888]
the first audio nft on polkadot that puts a curse on the owner on transfer,1,0.02%,[44181]
the first windows 95 screensaver nft burnable for b20,1,0.02%,[798]
the first open edition pixel art nft on ethereum to be airdropped to mooncat holders,1,0.02%,[15564]
the first playful gan nft on bsc with metadata stored in svg format on arweave,1,0.02%,[69017]
the first inflationary female ai chatbot nft to sell out immediately,1,0.02%,[133337]
the first retro pixel art nft,1,0.02%,[47815]
the first cherrypicked generative recursive art nft on bsc that explodes based on geographic location,1,0.02%,[797]
the first dick pic nft swing traded by the sec,1,0.02%,[69013]
the first future-oriented long form generative flow field music nft denounced as 'low effort' by the new york times,1,0.02%,[111111]
the first fruit themed 10k avatar nft on polygon to be airdropped to avastar holders,1,0.02%,[453758]
the first 1/1 conceptual art nft on cardano to be sold at a fleamarket,1,0.02%,[69420]
